,0
6126,the aliens
6127,ane brun
6128,christina carter
6129,the uglysuit
6130,the welcome wagon
6131,roy orbison
6132,restiform bodies
6133,japanese motors
6134,simon bookish
6135,grampall jookabox
6136,alaska in winter
6137,future clouds & radar
6138,the manhattan love suicides
6139,christmas decorations
6140,burning star core
6141,wintersleep
6142,the pica beats
6143,aterciopelados
6144,the knux
6145,julian koster
6146,anathallo
6147,the fireman
6148,wilderness
6149,stereo image
6150,adorable
6151,lee scratch perry
6152,cheap trick
6153,magazine
6154,illa j
6155,kieran hebden and steve reid
6156,max tundra
6157,frida hyvnen
6158,rtx
6159,"vic chesnutt, elf power, and the amorphous strums"
6160,greg dulli
6161,the matthew herbert big band
6162,juelz santana
6163,+/-
6164,travis
6165,reefer
6166,sebastien grainger & the mountains
6167,little joy
6168,megapuss
6169,glorytellers
6170,pop levi
6171,wetnurse
6172,dianogah
6173,miss murgatroid and petra haden
6174,"j. matthew gerken, christian kiefer, and jefferson pitcher"
6175,sunny day sets fire
6176,jake one
6177,jean grae
6178,the legendary pink dots
6179,gabriel kahane
6180,the mighty underdogs
6181,ben folds
6182,kaiser chiefs
6183,cause co-motion!
6184,final fantasy
6185,dr. dooom
6186,mamiffer
6187,dj /rupture
6188,margot and the nuclear so and so's
6189,eyeless in gaza
6190,raphael saadiq
6191,nagisa ni te
6192,the long blondes
6193,holly golightly & the brokeoffs
6194,religious knives
6195,hello saferide
6196,the clash
6197,the broken west
6198,library tapes
6199,secret machines
6200,the clips
6201,love as laughter
6202,birdmonster
6203,prints
6204,morgan geist
6205,mount eerie with julie doiron and fred squire
6206,shock cinema
6207,blevin blectum
6208,wrnlrd
6209,these united states
6210,volcano!
6211,yo majesty
6212,liz durrett
6213,stereophonics
6214,ancestors
6215,the pretenders
6216,intronaut
6217,hawnay troof
6218,the dead science
6219,31knots
6220,the week that was
6221,golden smog
6222,the lovely sparrows
6223,teenage jesus and beirut slump
6224,apollo sunshine
6225,krisiun
6226,bill dixon
6227,totimoshi
6228,talkdemonic
6229,angela desveaux
6230,gentleman jesse & his men
6231,monkey
6232,morton feldman
6233,koushik
6234,the red krayola
6235,all girl summer fun band
6236,the final solution
6237,suarasama
6238,sam champion
6239,brightblack morning light
6240,bound stems
6241,amanda palmer
6242,james
6243,the airborne toxic event
6244,john adams
6245,emilana torrini
6246,elzhi
6247,alexander tucker
6248,the rumble strips
6249,original silence
6250,cats in paris
6251,mugison
6252,rex the dog
6253,ilya monosov
6254,nightmares on wax
6255,helena espvall & masaki batoh
6256,matt & bubba kadane
6257,styrofoam
6258,brothers and sisters
6259,kimya dawson
6260,the dark romantics
6261,pierre de reeder
6262,made out of babies
6263,matthew sweet
6264,robyn hitchcock and the egyptians
6265,wild sweet orange
6266,robots in disguise
6267,the gutter twins
6268,james jackson toth
6269,the lord dog bird
6270,tom carter and christian kiefer
6271,theresa andersson
6272,burning witch
6273,poni hoax
6274,roots manuva
6275,"david byrne, brian eno"
6276,rahim
6277,human highway
6278,dan le sac vs. scroobius pip
6279,t.k. webb & the visions
6280,french kicks
6281,james lavino
6282,minilogue
6283,sj esau
6284,hans-joachim rdelius & tim story
6285,azeda booth
6286,barry adamson
6287,eef barzelay
6288,david vandervelde
6289,the lodger
6290,alphabeat
6291,the mole
6292,lesser gonzalez alvarez
6293,correcto
6294,william f. gibbs
6295,the stills
6296,the jealous girlfriends
6297,danny!
6298,the occasional keepers
6299,shannon mcardle
6300,devon williams
6301,tittsworth
6302,kayo dot
6303,stereo mcs
6304,basic channel
6305,the baseball project
6306,nze
6307,this is ivy league
6308,starling electric
6309,icy demons
6310,brazilian girls
6311,the music
6312,unicycle loves you
6313,cajun dance party
6314,re-up gang
6315,takka takka
6316,drakkar sauna
6317,the curse of company
6318,oxford collapse
6319,madvillain
6320,the muslims
6321,lau nau
6322,abdel hadi halo & the el gusto orchestra of algiers
6323,ragga twins
6324,dredd foole
6325,the childballads
6326,the byrds
6327,mouserocket
6328,all
6329,sybris
6330,manu chao
6331,pas/cal
6332,"diplo, santogold"
6333,when dinosaurs ruled the earth
6334,the fratellis
6335,paul westerberg
6336,keak da sneak
6337,pas chic chic
6338,the dresden dolls
6339,the night marchers
6340,shit and shine
6341,"forward, russia!"
6342,ida maria
6343,black kids
6344,head like a kite
6345,julie ocean
6346,patti smith & kevin shields
6347,broken social scene presents: brendan canning
6348,woelv
6349,we versus the shark
6350,osborne
6351,three 6 mafia
6352,the pogues
6353,infinite livez vs. stade
6354,babyshambles
6355,nicolay & kay
6356,"sun city girls, j. spaceman"
6357,hanggai
6358,"8ball, mjg"
6359,the botticellis
6360,david karsten daniels
6361,todd barry
6362,blackstrap
6363,vapnet
6364,dennis wilson
6365,kid static
6366,"son, ambulance"
6367,modey lemon
6368,joseph arthur
6369,roommate
6370,syclops
6371,eliot lipp
6372,pwrfl power
6373,nurse with wound
6374,fern knight
6375,plantlife
6376,air france
6377,south san gabriel
6378,martina topley-bird
6379,the goslings
6380,studio
6381,mike patton
6382,the herbaliser
6383,twine
6384,stars like fleas
6385,auburn lull
6386,scott kelly
6387,the m's
6388,the presets
6389,nalle
6390,paul haig
6391,bryan scary
6392,mixel pixel
6393,lukestar
6394,yoav
6395,cassettes won't listen
6396,adem
6397,ex reverie
6398,supergrass
6399,walter meego
6400,christopher bissonnette
6401,okay
6402,lemuria
6403,marc ribot
6404,young knives
6405,local h
6406,festival
6407,the pinker tones
6408,helvetia
6409,nik freitas
6410,nortec collective presents bostich + fussible
6411,steinski
6412,fat ray & black milk
6413,neva dinova
6414,free kitten
6415,witch
6416,apes
6417,buckshot
6418,flying
6419,devastations
6420,jaymay
6421,thank you
6422,scarlett johansson
6423,hymns
6424,les rallizes denudes
6425,dragged by horses
6426,pattern is movement
6427,subtle
6428,the old haunts
6429,alexander turnquist
6430,ecstatic sunshine
6431,quiet village
6432,emmanuel jal
6433,the explorers club
6434,kid creole
6435,{{{ sunset }}}
6436,the strugglers
6437,eleanoora rosenholm
6438,sonic sum
6439,quinn walker
6440,orion rigel dommisse
6441,robert forster
6442,santogold
6443,clear tigers
6444,kassin + 2
6445,dead child
6446,head of femur
6447,13ghosts
6448,fairport convention
6449,chicha libre
6450,new bloods
6451,cub
6452,jucifer
6453,joy division
6454,neptune
6455,antietam
6456,constantines
6457,south
6458,experimental dental school
6459,toumast
6460,billy bragg
6461,mantronix
6462,fancey
6463,idol fodder
6464,the teenagers
6465,emc
6466,the plastic constellations
6467,autistic daughters
6468,the kooks
6469,de novo dahl
6470,team robespierre
6471,toumani diabat
6472,groove armada
6473,the selmanaires
6474,microkingdom's pro hour
6475,ymd
6476,colin meloy
6477,in flames
6478,pete & the pirates
6479,webbie
6480,bell x1
6481,apes & androids
6482,ministry
6483,"earth, roots and water"
6484,the raconteurs
6485,big dipper
6486,melchior productions
6487,lazarus
6488,kate maki
6489,"jarboe, justin k. broadrick"
6490,the b-52's
6491,grand ole party
6492,bauhaus
6493,thee silver mt. zion memorial orchestra & tra-la-la band
6494,gnarls barkley
6495,wrath of the weak
6496,"does it offend you, yeah?"
6497,mike doughty
6498,danava
6499,dengue fever
6500,electric six
6501,ocrilim
6502,fight amp
6503,shelby lynne
6504,amir elsaffar
6505,marah
6506,be your own pet
6507,black spade
6508,the big sleep
6509,the exit strategy
6510,the lk
6511,no kids
6512,whiskeytown
6513,eric matthews
6514,rhys chatham & his guitar trio all-stars
6515,ida
6516,pacific uv
6517,genghis tron
6518,rocket from the crypt
6519,magic weapon
6520,what made milwaukee famous
6521,promise and the monster
6522,the aluminum group
6523,warbringer
6524,blood meridian
6525,joe lally
6526,dub trio
6527,food for animals
6528,kelley polar
6529,kiln
6530,the jet age
6531,jeffrey lewis & the jitters
6532,kutiman
6533,carbon/silicon
6534,"david thomas broughton, 7 hertz"
6535,matt costa
6536,steve reid ensemble
6537,cowboy junkies
6538,statehood
6539,american music club
6540,60 watt kid
6541,afrirampo
6542,rings
6543,disfear
6544,biirdie
6545,fairmont
6546,monade
6547,hi-fidel and dj crucial
6548,flowers forever
6549,the busy signals
6550,the mae shi
6551,human bell
6552,"will oldham, dawn mccarthy"
6553,the weakerthans
6554,ross johnson
6555,samamidon
6556,vangelis
6557,they might be giants
6558,the cake sale
6559,hey willpower
6560,liam finn
6561,dirty on purpose
6562,louis xiv
6563,ghislain poirier
6564,june panic
6565,songs of green pheasant
6566,chris walla
6567,midnight juggernauts
6568,radar bros.
6569,enter shikari
6570,evangelicals
6571,g&d
6572,mother and the addicts
6573,c.c.c.c.
6574,rob sonic
6575,zillionaire
6576,fatal flying guilloteens
6577,"hello, blue roses"
6578,gram parsons
6579,lisa gerrard
6580,pre
6581,blood on the wall
6582,boscoe
6583,bc camplight
6584,the cansecos
6585,blue states
6586,octoberman
6587,the a-sides
6588,hi-tek
6589,michael hurley
6590,ham1
6591,slow six
6592,dj drama
6593,pedro
6594,the black ghosts
6595,carolyn mark
6596,idlewild
6597,the honeydrips
6598,marla hansen
6599,karate
6600,michael showalter
6601,spokane
6602,jazkamer
6603,styles p
6604,trae
6605,the simpsons
6606,misha
6607,meneguar
6608,jonny greenwood
6609,william parkers raining on the moon
6610,west indian girl
6611,mobius band
6612,begushkin
6613,the forms
6614,ferraby lionheart
6615,president
6616,bob marley & the wailers
6617,iliketrains
6618,ethan rose
6619,david byrne
6620,kim hiorthy
6621,clockcleaner
6622,mf grimm
6623,bembeya jazz national
6624,the real tuesday weld
6625,a mountain of one
6626,tulsa
6627,bobb trimble
6628,enon
6629,soft
6630,concentrik
6631,the thrills
6632,georgie james
6633,the valerie project
6634,moving units
6635,athlete
6636,mac lethal
6637,mountain home
6638,christian kiefer
6639,camp lo
6640,shooting spires
6641,coughee brothaz
6642,wzt hearts
6643,hangar 18
6644,uusitalo
6645,dax riggs
6646,carol bui
6647,buck 65
6648,randall of nazareth
6649,ian brown
6650,muscles
6651,fire engines
6652,kenna
6653,gowns
6654,the glass
6655,playgroup and alter ego
6656,david shrigley
6657,white williams
6658,john phillips
6659,debbie harry
6660,the capstan shafts
6661,charalambides
6662,people
6663,hard-fi
6664,9th wonder
6665,matt valentine and erika elder
6666,dave gahan
6667,culture
6668,ween
6669,aceyalone
6670,old time relijun
6671,twista
6672,weedeater
6673,havoc
6674,jana hunter
6675,stereo total
6676,adrian orange & her band
6677,talibam!
6678,dragons of zynth
6679,numbers
6680,baby elephant
6681,billie holiday
6682,johnathan rice
6683,african virtuoses
6684,pieces of peace
6685,erik friedlander
6686,the donnas
6687,cloak/dagger
6688,christopher denny
6689,supermayer
6690,roberto fonseca
6691,the mabuses
6692,office
6693,"tim gane, sean o'hagan"
6694,adam franklin
6695,the austerity program
6696,oh no! oh my!
6697,ryan ferguson
6698,oakley hall
6699,joe henry
6700,crippled black phoenix
6701,pseudosix
6702,new buffalo
6703,arks
6704,qui
6705,brother reade
6706,picastro
6707,ice water
6708,fovea hex
6709,"broken social scene, kevin drew"
6710,sixtoo
6711,tujiko noriko
6712,the modern lovers
6713,amiina
6714,map of africa
6715,zap mama
6716,bang lime
6717,circus devils
6718,turzi
6719,vhs or beta
6720,kano
6721,bobby bare
6722,airiel
6723,sarah shannon
6724,louis philippe
6725,the mooney suzuki
6726,swizz beatz
6727,siouxsie sioux
6728,linda thompson
6729,euros childs
6730,loren mazzacane-connors
6731,the mendoza line
6732,artanker convoy
6733,prefab sprout
6734,robbers on high street
6735,percee p
6736,amerie
6737,mavado
6738,ash
6739,travis morrison hellfighters
6740,the go
6741,trembling blue stars
6742,raising the fawn
6743,the shining path
6744,hacavitz
6745,the high strung
6746,wingtip sloat
6747,northern state
6748,hopewell
6749,the future kings of england
6750,jason holstrom
6751,scissors for lefty
6752,patrick cleandenim
6753,nina nastasia & jim white
6754,the angels of light
6755,judee sill
6756,charles mingus sextet with eric dolphy
6757,king wilkie
6758,montag
6759,young marble giants
6760,keren ann
6761,miss alex white & the red orchestra
6762,hawkwind
6763,art in manila
6764,the takeovers
6765,blossom toes
6766,leyode
6767,the mary timony band
6768,silver daggers
6769,botch
6770,sebo k
6771,warhammer 48k
6772,white noise
6773,hans zimmer
6774,the lovetones
6775,pumice
6776,bassnectar
6777,gudrun gut
6778,marmoset
6779,namelessnumberheadman
6780,the boggs
6781,videohippos
6782,kenge kenge
6783,crowded house
6784,emily haines & the soft skeleton
6785,midnight movies
6786,"daniel ""a.i.u."" higgs"
6787,tied & tickled trio
6788,september collective
6789,balkan beat box
6790,skeletons and the kings of all cities
6791,nicole willis & the soul investigators
6792,dj mayonnaise
6793,jennifer gentle
6794,southerly
6795,arthur & yu
6796,the for carnation
6797,frank black
6798,black strobe
6799,ghq
6800,american catastrophe
6801,the tuss
6802,the safes
6803,flash hawk parlor ensemble
6804,fourth of july
6805,radio moscow
6806,ray's vast basement
6807,drawing voices
6808,tarwater
6809,the detroit cobras
6810,great lakes myth society
6811,minus story
6812,they shoot horses don't they?
6813,coyote bones
6814,bumps
6815,"robert forster, grant mclennan"
6816,badgerlore
6817,ibrahim ferrer
6818,andrew pekler
6819,bottom of the hudson
6820,opsvik & jennings
6821,lichens
6822,jaylib
6823,mark stewart
6824,the polyphonic spree
6825,tobias thomas
6826,antiguo autmata mexicano
6827,lifesavas
6828,jazzkammer & howard stelzer
6829,sean na na
6830,cex
6831,king kong
6832,"carlos giffoni, merzbow, jim orourke"
6833,alsace lorraine
6834,john wiese
6835,the saints
6836,the race
6837,get him eat him
6838,young jeezy presents usda
6839,james blood ulmer
6840,the only children
6841,benni hemm hemm
6842,blue scholars
6843,illinois
6844,mansbestfriend
6845,gls
6846,shannon wright
6847,goldrush
6848,tin cup prophette
6849,von sdenfed
6850,antelope
6851,feltbattery
6852,night canopy
6853,lewis & clarke
6854,alessandro stefana
6855,mando diao
6856,je suis france
6857,electrelane
6858,voxtrot
6859,jai-alai savant
6860,morningbell
6861,titan
6862,the national lights
6863,the narrator
6864,monotract
6865,fields
6866,kathy diamond
6867,french toast
6868,kalabrese
6869,david torn
6870,seymore saves the world
6871,the affair
6872,the innocence mission
6873,mother hips
6874,paul duncan
6875,the fucking champs
6876,plastiscines
6877,fursaxa
6878,page france
6879,hail social
6880,dj blaqstarr
6881,andy partridge
6882,amandine
6883,alex delivery
6884,love of diagrams
6885,sister vanilla
6886,maria taylor
6887,through the sparks
6888,panthers
6889,robbie fulks
6890,all smiles
6891,robert gomez
6892,mike tamburo and the universal orchestra of pituitary knowledge
6893,thee more shallows
6894,no-neck blues band
6895,priestbird
6896,"avey tare, kra brekkan"
6897,silmaril
6898,mira calix
6899,shitdisco
6900,stephen vitiello
6901,germans
6902,mika
6903,novi split
6904,the bark haze
6905,let's go sailing
6906,the comas
6907,radical face
6908,"elvis perkins in dearland, elvis perkins"
6909,dolly parton
6910,golden ball
6911,sarah nixey
6912,bobby conn
6913,infinite livez
6914,xbxrx
6915,rosie thomas
6916,the chalets
6917,best of seth
6918,high priest
6919,the last town chorus
6920,redman
6921,the finches
6922,young buck
6923,call me lightning
6924,moving oos
6925,the red crayola
6926,rich boy
6927,justine d
6928,pentangle
6929,"willie nelson, merle haggard, and ray price"
6930,david kilgour
6931,paula frazer and tarnation
6932,fountains of wayne
6933,ghost stories
6934,madeline
6935,victor bermon
6936,axolotl
6937,aqueduct
6938,hotel alexis
6939,fulton lights
6940,the zincs
6941,palomar
6942,mary weiss
6943,paper airplanes
6944,mother mother
6945,pagoda
6946,the stooges
6947,milenasong
6948,welcome
6949,kieran hebden
6950,momus
6951,my latest novel
6952,secret mommy
6953,wolf & cub
6954,bob & gene
6955,willy mason
6956,catherine howe
6957,tempo no tempo
6958,winterkids
6959,the one am radio
6960,cheeseburger
6961,omar rodriguez-lpez & damo suzuki
6962,the frames
6963,the view
6964,dean & britta
6965,money mark
6966,greg ashley
6967,barr
6968,damero
6969,the diminisher
6970,tanakh
6971,the zombies
6972,mittens on strings
6973,electric light orchestra
6974,yellow swans & birchville cat motel
6975,uncut
6976,ignatz
6977,the early years
6978,white flight
6979,benevento/russo duo
6980,p.g. six
6981,elephant man
6982,tk webb
6983,softlightes
6984,the memory band
6985,imitation electric piano
6986,the trees community
6987,clouds
6988,juggaknots
6989,six parts seven
6990,women and children
6991,cyann & ben
6992,lifetime
6993,the faces
6994,calla
6995,cougar
6996,weasel walter quartet
6997,o.lamm
6998,audionom
6999,vert
7000,nurse & soldier
7001,radicalfashion
7002,future pilot aka
7003,human host
7004,the rza presents
7005,no bra
7006,husky rescue
7007,noah georgeson
7008,daylight's for the birds
7009,tralala
7010,thomas mapfumo and the blacks unlimited
7011,aereogramme
7012,to live and shave in l.a.
7013,christina rosenvinge
7014,k-os
7015,david daniell
7016,doleful lions
7017,relay
7018,helios
7019,jackwacker
7020,bracken
7021,blake miller
7022,the aquarium
7023,america
7024,"boris, michio kurihara"
7025,gruppo di improvvisazione nuova consonanza
7026,the earlies
7027,paul brill
7028,m. craft
7029,charlemagne palestine and tony conrad
7030,gang starr
7031,"the good, the bad & the queen"
7032,yabby you
7033,miho hatori
7034,matisyahu
7035,two ton boa
7036,pinebender
7037,paul wirkus
7038,lullatone
7039,the silent years
7040,seekers who are lovers
7041,maja ratkje
7042,dusty springfield
7043,jackie mittoo
7044,solar anus
7045,plastic little
7046,simon joyner & the fallen men
7047,julie sokolow
7048,iv thieves
7049,ramblin' jack elliott
7050,clint mansell
7051,josef k
7052,hem
7053,mahogany
7054,london sinfonietta
7055,giddy motors
7056,vince guaraldi
7057,jan jelinek
7058,the wrens
7059,the gothic archies
7060,tristeza
7061,dirty faces
7062,white magic
7063,les georges leningrad
7064,math and physics club
7065,robert lippok
7066,norfolk & western
7067,my my
7068,shout out out out out
7069,fe-mail
7070,2pac
7071,summer hymns
7072,the brother kite
7073,the walker brothers
7074,damien rice
7075,the isles
7076,mudsuckers
7077,r. keenan lawler
7078,whitey
7079,slumber party
7080,merle haggard
7081,the prids
7082,manyfingers
7083,so percussion
7084,johnny and the moon
7085,sparta
7086,the places
7087,ad astra per aspera
7088,nikki sudden
7089,isobel campbell
7090,damon mcmahon
7091,micah p. hinson
7092,spanky wilson & the quantic soul orchestra
7093,jean-claude vannier
7094,this american life
7095,peter and the wolf
7096,swan island
7097,dj mehdi
7098,n0 things
7099,the exploding hearts
7100,the who
7101,favourite sons
7102,thunderbirds are now!
7103,outputmessage
7104,lucero
7105,sunn o))) & boris
7106,plan b
7107,niobe
7108,the battles
7109,"james blackshaw, jack rose, peter walker, sharron kraus, shawn david mcmillen"
7110,bobby bare jr.
7111,the curtains
7112,tom moulton
7113,the nice boys
7114,flying canyon
7115,alan singley & pants machine
7116,doubled yellow swans
7117,lake of dracula
7118,darkel
7119,judah johnson
7120,phon
7121,easy star all-stars
7122,the low lows
7123,aberdeen
7124,chin up chin up
7125,robyn hitchcock & the venus 3
7126,the blood brothers
7127,susanna and the magical orchestra
7128,ho-ag
7129,teddybears
7130,rhythm & sound
7131,kaki king
7132,noxagt
7133,canada
7134,sean lennon
7135,mansun
7136,the changes
7137,hell on wheels
7138,marble valley
7139,ike yard
7140,the fix
7141,radio citizen
7142,seor coconut
7143,paul schneider
7144,dani siciliano
7145,alexi murdoch
7146,the black neon
7147,now it's overhead
7148,sol seppy
7149,the sleepy jackson
7150,spencer dickinson
7151,"acid mothers temple, the melting paraiso u.f.o."
7152,candy bars
7153,gosling
7154,missy elliott
7155,channels
7156,scanners
7157,uzeda
7158,peeping tom
7159,the capitol years
7160,pony up!
7161,tap tap
7162,roman candle
7163,the tyde
7164,the little ones
7165,the citizens
7166,purified in blood
7167,the kingdom
7168,the life force trio
7169,the grates
7170,brian posehn
7171,radio birdman
7172,the village green
7173,memphis
7174,code of honor
7175,pajo
7176,new york dolls
7177,supersystem
7178,spielerfrau
7179,lullaby baxter
7180,unai
7181,hot snakes
7182,metalux
7183,little annie
7184,the minders
7185,wooden wand and the sky high band
7186,absentee
7187,snowden
7188,wasteland
7189,the sadies
7190,outkast
7191,nouvelle vague
7192,the delgados
7193,say hi to your mom
7194,alan sparhawk
7195,comets on fire
7196,knut
7197,kalas
7198,my robot friend
7199,tam
7200,ali farka tour
7201,luna
7202,meg & dia
7203,the long winters
7204,klee
7205,quantic
7206,professor murder
7207,a cloud mireya
7208,about
7209,jurassic 5
7210,cursor miner
7211,avarus
7212,first nation
7213,white whale
7214,mark fosson
7215,sex pistols
7216,jr ewing
7217,mike johnson
7218,razorlight
7219,xtc
7220,david bazan
7221,the ohsees
7222,jim noir
7223,james figurine
7224,dabrye
7225,marc leclair
7226,the longcut
7227,sam roberts
7228,swell maps
7229,alias and tarsier
7230,boy kill boy
7231,the court & spark
7232,the gersch
7233,nick castro and the young elders
7234,towers of london
7235,sound team
7236,the diableros
7237,sway
7238,the robot ate me
7239,scott solter
7240,susumu yokota
7241,mojave 3
7242,fatboy slim
7243,yung joc
7244,the like young
7245,single frame
7246,"lil wayne, dj drama"
7247,the new cars
7248,smoosh
7249,the fever
7250,stuart a. staples
7251,scsi-9
7252,"matt valentine and erika elder, the bummer road"
7253,young people
7254,the congos & friends
7255,metallic falcons
7256,smog
7257,wizardzz
7258,rose melberg
7259,7 year rabbit cycle
7260,danger doom
7261,lair of the minotaur
7262,boyracer
7263,ronnie spector
7264,radio 4
7265,purple city
7266,augie march
7267,feu thrse
7268,pinetop seven
7269,nofx
7270,human television
7271,diane cluck
7272,bird show
7273,home
7274,jarvis cocker & steve mackey
7275,whitehouse
7276,keene brothers
7277,the charlatans
7278,jon auer
7279,dat politics
7280,ekkehard ehlers
7281,shogun kunitoki
7282,blight
7283,the rogers sisters
7284,paik
7285,the big eyes family players
7286,shooting at unarmed men
7287,dirty pretty things
7288,candi staton
7289,the durutti column
7290,king biscuit time
7291,ovo
7292,centro-matic
7293,danielson famile
7294,creeper lagoon
7295,cities
7296,jel
7297,zach hill and mick barr
7298,chicago underground duo
7299,function
7300,white rose movement
7301,ex-boyfriends
7302,bob drake
7303,tool
7304,demolition doll rods
7305,birchville cat motel
7306,mott the hoople
7307,the lovely feathers
7308,aki tsuyuko
7309,wolfmother
7310,the impossible shapes
7311,fat worm of error
7312,shoplifting
7313,shonen knife
7314,christopher o'riley
7315,tom z
7316,facedowninshit
7317,no-neck blues band and embryo
7318,afx
7319,metal hearts
7320,larsen
7321,rye coalition
7322,josh rouse
7323,james f!@.$%^ friedman
7324,the seconds
7325,avail
7326,josephine foster
7327,tom verlaine
7328,cinemechanica
7329,bubba sparxxx
7330,pretty girls make graves
7331,wax tailor
7332,casey dienel
7333,envelopes
7334,the robocop kraus
7335,"cluster, brian eno"
7336,the czars
7337,yura yura teikoku
7338,nicolai dunger
7339,flin flon
7340,sound dimension
7341,massacre
7342,soul position
7343,the essex green
7344,the vines
7345,feathers
7346,sondre lerche with the faces down quartet
7347,acid mothers temple & the cosmic inferno
7348,jessi colter
7349,howe gelb
7350,the secret machines
7351,the infadels
7352,guitar
7353,mellowdrone
7354,juvenile
7355,acid casuals
7356,ms. john soda
7357,patrick phelan
7358,the tango saloon
7359,loose fur
7360,charlemagne
7361,voices and organs
7362,deadboy & the elephantmen
7363,the capes
7364,caroline
7365,some girls
7366,hellacopters
7367,dell and flgel
7368,terrestrial tones
7369,mikkel metal
7370,horns of happiness
7371,ris paul ric
7372,magnet
7373,chihei hatakeyama
7374,living things
7375,i love you but i've chosen darkness
7376,wooden wand and the vanishing voice
7377,pansy division
7378,souls she said
7379,new radiant storm king
7380,questlove
7381,diskaholics anonymous trio
7382,electric president
7383,hank
7384,curt kirkwood
7385,mclusky
7386,philip samartzis
7387,make-up
7388,the national trust
7389,the ladies
7390,tape
7391,oceansize
7392,world leader pretend
7393,lilys
7394,ayatollah
7395,measles mumps rubella
7396,capitol k
7397,town and country
7398,heros severum
7399,controller.controller
7400,hudson bell
7401,toy
7402,low skies
7403,shalabi effect
7404,the vandermark five
7405,animals
7406,test icicles
7407,the subways
7408,nine horses
7409,johnny boy
7410,mylo
7411,a.r.e. weapons
7412,"gerry mitchell, little sparta"
7413,elefant
7414,earthride
7415,audio bullys
7416,the cardigans
7417,the ex
7418,she wants revenge
7419,directing hand
7420,damo suzuki
7421,t. rex
7422,swearing at motorists
7423,the dolls
7424,"glen hall, lee ranaldo, william hooker"
7425,"mark oleary, tomasz stako, billy hart"
7426,rocky votolato
7427,meredith bragg and the terminals
7428,clearlake
7429,tarkio
7430,pearls and brass
7431,"bonnie prince billy, tortoise"
7432,delta 5
7433,made in mexico
7434,acid mothers temple
7435,jenny lewis with the watson twins
7436,the advantage
7437,sparrow
7438,steve spacek
7439,chrome
7440,jarboe
7441,the universe
7442,tall dwarfs
7443,gogogo airheart
7444,arizona amp and alternator
7445,fm3
7446,edith frost
7447,safety scissors
7448,coil
7449,sunroof!
7450,seu jorge
7451,coptic light
7452,george
7453,the foxymorons
7454,anthrax
7455,awesome new republic
7456,morningwood
7457,rah bras
7458,guitar wolf
7459,the paddingtons
7460,quintron and miss pussycat
7461,les angles morts
7462,books on tape
7463,dreamies
7464,kind of like spitting
7465,bright
7466,kites
7467,jane
7468,the beautiful new born children
7469,piano overlord
7470,milemarker
7471,blockhead
7472,friends of dean martinez
7473,stunt rock
7474,starsailor
7475,jonathan kane
7476,landing
7477,koenji-hyakkei
7478,mindflayer
7479,annie hayden
7480,chamillionaire
7481,tarantula a.d.
7482,as mercenrias
7483,metal fingers
7484,men's recovery project
7485,get hustle
7486,panic! at the disco
7487,morcheeba
7488,double leopards
7489,lil' kim
7490,neil diamond
7491,system of a down
7492,ric ocasek
7493,tangiers
7494,dios (malos)
7495,junior senior
7496,oranger
7497,make believe
7498,gasp
7499,richard hell
7500,the gris gris
7501,mike ladd
7502,burt bacharach
7503,circulus
7504,dead kennedys
7505,dawn smithson
7506,colder
7507,the like
7508,derek bailey
7509,the lost patrol band
7510,harvey danger
7511,"the angels of light, akron/family"
7512,stellastarr*
7513,imogen heap
7514,early man
7515,from monument to masses
7516,make a rising
7517,the band
7518,the joggers
7519,t. raumschmiere
7520,rev run
7521,wayne b
7522,diamond nights
7523,ninja high school
7524,liz janes
7525,delia gonzalez and gavin russom
7526,the deadly snakes
7527,talking heads
7528,j-live
7529,cerberus shoal
7530,neon blonde
7531,tren brothers
7532,deus
7533,swords
7534,amusement parks on fire
7535,hackensaw boys
7536,paul wall
7537,armand van helden
7538,the hospitals
7539,the sun
7540,kiss me deadly
7541,ghost of monkshood
7542,the occasion
7543,dj spooky
7544,giant drag
7545,broken spindles
7546,kepler
7547,mommy and daddy
7548,marjorie fair
7549,bellini
7550,vibracathedral orchestra
7551,john wilkes booze
7552,lords
7553,run-d.m.c.
7554,moistboyz
7555,mazarin
7556,the jim yoshii pile-up
7557,american analog set
7558,eazy-e
7559,david axelrod
7560,meat beat manifesto
7561,r.l. burnside
7562,damian marley
7563,ok go
7564,the double
7565,"calexico, iron & wine"
7566,august born
7567,rob swift
7568,emmylou harris
7569,asmus tietchens
7570,"devendra banhart, jana hunter"
7571,the greenhornes
7572,10 in the swear jar
7573,koufax
7574,june carter cash
7575,flamin' groovies
7576,ivan smagghe
7577,hair police
7578,white mice
7579,minotaur shock
7580,keiji haino
7581,mayday
7582,daikaiju
7583,the bevis frond
7584,gospel
7585,iron maiden
7586,nations by the river
7587,thuja
7588,felipe + forte
7589,tenement halls
7590,flotation toy warning
7591,leaves
7592,i am kloot
7593,the kallikak family
7594,gene defcon
7595,the visible men
7596,criteria
7597,electronicat
7598,geiger
7599,subtitle
7600,icky boyfriends
7601,the 101'ers
7602,without gravity
7603,the nein
7604,the posies
7605,oxes
7606,the body lovers/the body haters
7607,dipset
7608,statistics
7609,alaska!
7610,elektro4
7611,turbonegro
7612,unklesounds
7613,bakonour
7614,clor
7615,spires that in the sunset rise
7616,negativland
7617,ferenc
7618,merzbow
7619,denison witmer
7620,tosca
